Index,Material,ObjPath,QualityLevel,ShaderName,HardWare,Work Registers,Uniform Registers,Stak Spilling,16-bit arithmetic,Total Instruction: FMA,Total Instruction: CVT,Total Instruction: SFU,Total Instruction: Load/Store,Total Instruction: Varying,Total Instruction: Texture,Total Instruction: Bound,shortest Path :FMA,shortest Path :CVT,shortest Path : SFU,shortest Path : Load/Store,shortest Path : Varying,shortest Path : Texture,shortest Path : Bound,longest Path : FMA,longest Path : CVT,longest Path : SFU,longest Path :  Load/Store,longest Path : Varying,longest Path : Texture,longest Path : Bound,Has uniform computation,Has sid-effects,Modifies Coverage,Uses late ZS test,Uses late ZS update,Reads color buffer
181,,M_BasePanner_2,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,32,70,FALSE,37,2.92,0.83,1.38,0,1.5,2.75,   FMA,2.17,0.61,1,0,1.5,2.75,     T,2.92,0.83,1.38,0,1.5,2.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
182,,M_BasePanner_2,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,70,FALSE,37,2.92,0.83,1.38,0,1.5,2.75,   FMA,2.17,0.61,1,0,1.5,2.75,     T,2.92,0.83,1.38,0,1.5,2.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
183,,M_BasePanner_2,HighQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,32,70,FALSE,37,2.92,0.83,1.38,0,1.5,2.75,   FMA,2.17,0.61,1,0,1.5,2.75,     T,2.92,0.83,1.38,0,1.5,2.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
184,,M_BasePanner_2,HighQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,70,FALSE,37,2.92,0.83,1.38,0,1.5,2.75,   FMA,2.17,0.61,1,0,1.5,2.75,     T,2.92,0.83,1.38,0,1.5,2.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
185,,M_BasePanner_2,LowQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,26,FALSE,55,0.42,0.28,0.19,0,0.5,0.5,  V& T,0.28,0.22,0.19,0,0.5,0.5,  V& T,0.42,0.28,0.19,0,0.5,0.5,  V& T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
186,,M_BasePanner_2,LowQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,26,FALSE,55,0.42,0.28,0.19,0,0.5,0.5,  V& T,0.28,0.22,0.19,0,0.5,0.5,  V& T,0.42,0.28,0.19,0,0.5,0.5,  V& T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
187,,M_BasePanner_2,LowQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,26,FALSE,55,0.42,0.28,0.19,0,0.5,0.5,  V& T,0.28,0.22,0.19,0,0.5,0.5,  V& T,0.42,0.28,0.19,0,0.5,0.5,  V& T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
188,,M_BasePanner_2,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,32,70,FALSE,39,2.77,0.8,1.38,0,1.5,2,   FMA,2.02,0.58,1,0,1.5,2,   FMA,2.77,0.8,1.38,0,1.5,2,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
189,,M_BasePanner_2,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,70,FALSE,39,2.77,0.8,1.38,0,1.5,2,   FMA,2.02,0.58,1,0,1.5,2,   FMA,2.77,0.8,1.38,0,1.5,2,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
190,,M_BasePanner_2,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,32,70,FALSE,39,2.77,0.8,1.38,0,1.5,2,   FMA,2.02,0.58,1,0,1.5,2,   FMA,2.77,0.8,1.38,0,1.5,2,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
191,,M_BasePanner_2,MidQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,70,FALSE,39,2.77,0.8,1.38,0,1.5,2,   FMA,2.02,0.58,1,0,1.5,2,   FMA,2.77,0.8,1.38,0,1.5,2,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
192,,M_BasePanner_2,MidQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,32,70,FALSE,39,2.77,0.8,1.38,0,1.5,2,   FMA,2.02,0.58,1,0,1.5,2,   FMA,2.77,0.8,1.38,0,1.5,2,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
193,,M_BasePanner_2,MidQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,70,FALSE,39,2.77,0.8,1.38,0,1.5,2,   FMA,2.02,0.58,1,0,1.5,2,   FMA,2.77,0.8,1.38,0,1.5,2,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
194,,M_BasePanner_2,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,32,70,FALSE,37,2.92,0.83,1.38,0,1.5,2.75,   FMA,2.17,0.61,1,0,1.5,2.75,     T,2.92,0.83,1.38,0,1.5,2.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
195,,M_BasePanner_2,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,70,FALSE,37,2.92,0.83,1.38,0,1.5,2.75,   FMA,2.17,0.61,1,0,1.5,2.75,     T,2.92,0.83,1.38,0,1.5,2.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
196,,M_BasePanner_2,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,32,70,FALSE,37,2.92,0.83,1.38,0,1.5,2.75,   FMA,2.17,0.61,1,0,1.5,2.75,     T,2.92,0.83,1.38,0,1.5,2.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
197,,M_BasePanner_2,UltraQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,70,FALSE,37,2.92,0.83,1.38,0,1.5,2.75,   FMA,2.17,0.61,1,0,1.5,2.75,     T,2.92,0.83,1.38,0,1.5,2.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
198,,M_BasePanner_2,UltraQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,32,70,FALSE,37,2.92,0.83,1.38,0,1.5,2.75,   FMA,2.17,0.61,1,0,1.5,2.75,     T,2.92,0.83,1.38,0,1.5,2.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
199,,M_BasePanner_2,UltraQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,70,FALSE,37,2.92,0.83,1.38,0,1.5,2.75,   FMA,2.17,0.61,1,0,1.5,2.75,     T,2.92,0.83,1.38,0,1.5,2.75,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
200,,M_BillboardBranch,HighQuality,FDepthOnlyPS.frag, Mali-G78 r1p1,26,38,FALSE,57,1.53,0.48,0.62,0,1.12,0.5,   FMA,0.53,0.22,0.19,0,0.88,0.5,     V,1.53,0.48,0.62,0,1.12,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
201,,M_BillboardBranch,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_AlphaToCoveragefalseNoCSM.frag, Mali-G78 r1p1,26,38,FALSE,57,1.53,0.48,0.62,0,1.12,0.5,   FMA,0.53,0.22,0.19,0,0.88,0.5,     V,1.53,0.48,0.62,0,1.12,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
202,,M_BillboardBranch,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,26,38,FALSE,57,1.53,0.48,0.62,0,1.12,0.5,   FMA,0.53,0.22,0.19,0,0.88,0.5,     V,1.53,0.48,0.62,0,1.12,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
203,,M_BillboardBranch,LowQuality,FDepthOnlyPS.frag, Mali-G78 r1p1,24,32,FALSE,36,0.99,0.47,0.44,0,1.12,0.5,     V,0.56,0.33,0.38,0,0.88,0.5,     V,0.99,0.47,0.44,0,1.12,0.5,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
204,,M_BillboardBranch,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_AlphaToCoveragefalseNoCSM.frag, Mali-G78 r1p1,24,32,FALSE,36,0.99,0.47,0.44,0,1.12,0.5,     V,0.56,0.33,0.38,0,0.88,0.5,     V,0.99,0.47,0.44,0,1.12,0.5,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
205,,M_BillboardBranch,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,24,32,FALSE,36,0.99,0.47,0.44,0,1.12,0.5,     V,0.56,0.33,0.38,0,0.88,0.5,     V,0.99,0.47,0.44,0,1.12,0.5,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
206,,M_BillboardBranch,MidQuality,FDepthOnlyPS.frag, Mali-G78 r1p1,26,38,FALSE,57,1.53,0.48,0.62,0,1.12,0.5,   FMA,0.53,0.22,0.19,0,0.88,0.5,     V,1.53,0.48,0.62,0,1.12,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
207,,M_BillboardBranch,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_AlphaToCoveragefalseNoCSM.frag, Mali-G78 r1p1,26,38,FALSE,57,1.53,0.48,0.62,0,1.12,0.5,   FMA,0.53,0.22,0.19,0,0.88,0.5,     V,1.53,0.48,0.62,0,1.12,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
208,,M_BillboardBranch,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,26,38,FALSE,57,1.53,0.48,0.62,0,1.12,0.5,   FMA,0.53,0.22,0.19,0,0.88,0.5,     V,1.53,0.48,0.62,0,1.12,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
209,,M_BillboardBranch,UltraQuality,FDepthOnlyPS.frag, Mali-G78 r1p1,27,46,FALSE,47,1.81,0.64,0.62,0,1.12,0.5,   FMA,0.81,0.34,0.19,0,1.12,0.5,     V,1.81,0.64,0.62,0,1.12,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
210,,M_BillboardBranch,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_AlphaToCoveragefalseNoCSM.frag, Mali-G78 r1p1,27,46,FALSE,47,1.81,0.64,0.62,0,1.12,0.5,   FMA,0.81,0.34,0.19,0,1.12,0.5,     V,1.81,0.64,0.62,0,1.12,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
211,,M_BillboardBranch,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,27,46,FALSE,47,1.81,0.64,0.62,0,1.12,0.5,   FMA,0.81,0.34,0.19,0,1.12,0.5,     V,1.81,0.64,0.62,0,1.12,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
212,,M_Billboard_Grass,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_AlphaToCoveragefalseNoCSM.frag, Mali-G78 r1p1,27,50,FALSE,68,1.8,0.42,0.69,0,1.25,0.5,   FMA,0.8,0.16,0.25,0,1.25,0.5,     V,1.8,0.42,0.69,0,1.25,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
213,,M_Billboard_Grass,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,27,50,FALSE,68,1.8,0.42,0.69,0,1.25,0.5,   FMA,0.8,0.16,0.25,0,1.25,0.5,     V,1.8,0.42,0.69,0,1.25,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
214,,M_Billboard_Grass,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_AlphaToCoveragefalseNoCSM.frag, Mali-G78 r1p1,27,44,FALSE,55,1.25,0.39,0.5,0,1.25,0.5,FMA& V,0.83,0.25,0.44,0,1.25,0.5,     V,1.25,0.39,0.5,0,1.25,0.5,FMA& V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
215,,M_Billboard_Grass,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,27,44,FALSE,55,1.25,0.39,0.5,0,1.25,0.5,FMA& V,0.83,0.25,0.44,0,1.25,0.5,     V,1.25,0.39,0.5,0,1.25,0.5,FMA& V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
216,,M_Billboard_Grass,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_AlphaToCoveragefalseNoCSM.frag, Mali-G78 r1p1,27,50,FALSE,68,1.8,0.42,0.69,0,1.25,0.5,   FMA,0.8,0.16,0.25,0,1.25,0.5,     V,1.8,0.42,0.69,0,1.25,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
217,,M_Billboard_Grass,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,27,50,FALSE,68,1.8,0.42,0.69,0,1.25,0.5,   FMA,0.8,0.16,0.25,0,1.25,0.5,     V,1.8,0.42,0.69,0,1.25,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
218,,M_Billboard_Grass,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_AlphaToCoveragefalseNoCSM.frag, Mali-G78 r1p1,29,62,FALSE,48,2.08,0.58,0.69,0,1.25,0.5,   FMA,1.08,0.3,0.25,0,1.25,0.5,     V,2.08,0.58,0.69,0,1.25,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
219,,M_Billboard_Grass,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,29,62,FALSE,48,2.08,0.58,0.69,0,1.25,0.5,   FMA,1.08,0.3,0.25,0,1.25,0.5,     V,2.08,0.58,0.69,0,1.25,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
220,,M_BlockWall,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,18,FALSE,66,0.81,0.22,0.12,0,0.62,0.5,   FMA,0.28,0.16,0.12,0,0.62,0.5,     V,0.81,0.22,0.12,0,0.62,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
221,,M_BlockWall,HighQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,22,18,FALSE,66,0.81,0.22,0.12,0,0.62,0.5,   FMA,0.28,0.16,0.12,0,0.62,0.5,     V,0.81,0.22,0.12,0,0.62,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
222,,M_BlockWall,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,21,16,FALSE,35,0.42,0.14,0.12,0,0.62,0.5,     V,0.28,0.09,0.12,0,0.62,0.5,     V,0.42,0.14,0.12,0,0.62,0.5,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
223,,M_BlockWall,LowQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,21,16,FALSE,35,0.42,0.14,0.12,0,0.62,0.5,     V,0.28,0.09,0.12,0,0.62,0.5,     V,0.42,0.14,0.12,0,0.62,0.5,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
224,,M_BlockWall,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,18,FALSE,66,0.81,0.22,0.12,0,0.62,0.5,   FMA,0.28,0.16,0.12,0,0.62,0.5,     V,0.81,0.22,0.12,0,0.62,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
225,,M_BlockWall,MidQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,22,18,FALSE,66,0.81,0.22,0.12,0,0.62,0.5,   FMA,0.28,0.16,0.12,0,0.62,0.5,     V,0.81,0.22,0.12,0,0.62,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
226,,M_BlockWall,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,18,FALSE,66,0.81,0.22,0.12,0,0.62,0.5,   FMA,0.28,0.16,0.12,0,0.62,0.5,     V,0.81,0.22,0.12,0,0.62,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
227,,M_BlockWall,UltraQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,22,18,FALSE,66,0.81,0.22,0.12,0,0.62,0.5,   FMA,0.28,0.16,0.12,0,0.62,0.5,     V,0.81,0.22,0.12,0,0.62,0.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
228,,M_Bloodhound_01,HighQuality,.frag, Mali-G78 r1p1,30,34,FALSE,0,0.94,0.27,0.38,0,1.5,0.75,     V,0.8,0.23,0.38,0,1.5,0.75,     V,0.94,0.27,0.38,0,1.5,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
229,,M_Bloodhound_01,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,40,FALSE,0,1.36,0.28,0.38,0,1.5,0.75,     V,0.8,0.25,0.38,0,1.5,0.75,     V,1.36,0.28,0.38,0,1.5,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
230,,M_Bloodhound_01,HighQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,32,40,FALSE,0,1.36,0.28,0.38,0,1.5,0.75,     V,0.8,0.25,0.38,0,1.5,0.75,     V,1.36,0.28,0.38,0,1.5,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
231,,M_Bloodhound_01,LowQuality,.frag, Mali-G78 r1p1,30,34,FALSE,0,0.94,0.27,0.38,0,1.5,0.75,     V,0.8,0.23,0.38,0,1.5,0.75,     V,0.94,0.27,0.38,0,1.5,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
232,,M_Bloodhound_01,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,30,34,FALSE,0,0.94,0.27,0.38,0,1.5,0.75,     V,0.8,0.23,0.38,0,1.5,0.75,     V,0.94,0.27,0.38,0,1.5,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
233,,M_Bloodhound_01,MidQuality,.frag, Mali-G78 r1p1,30,34,FALSE,0,0.94,0.27,0.38,0,1.5,0.75,     V,0.8,0.23,0.38,0,1.5,0.75,     V,0.94,0.27,0.38,0,1.5,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
234,,M_Bloodhound_01,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,40,FALSE,0,1.36,0.28,0.38,0,1.5,0.75,     V,0.8,0.25,0.38,0,1.5,0.75,     V,1.36,0.28,0.38,0,1.5,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
235,,M_Bloodhound_01,MidQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,32,40,FALSE,0,1.36,0.28,0.38,0,1.5,0.75,     V,0.8,0.25,0.38,0,1.5,0.75,     V,1.36,0.28,0.38,0,1.5,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
236,,M_Bloodhound_01,UltraQuality,.frag, Mali-G78 r1p1,30,34,FALSE,0,0.94,0.27,0.38,0,1.5,0.75,     V,0.8,0.23,0.38,0,1.5,0.75,     V,0.94,0.27,0.38,0,1.5,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
237,,M_Bloodhound_01,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,32,40,FALSE,0,1.36,0.28,0.38,0,1.5,0.75,     V,0.8,0.25,0.38,0,1.5,0.75,     V,1.36,0.28,0.38,0,1.5,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
238,,M_Bloodhound_01,UltraQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,32,40,FALSE,0,1.36,0.28,0.38,0,1.5,0.75,     V,0.8,0.25,0.38,0,1.5,0.75,     V,1.36,0.28,0.38,0,1.5,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
239,,M_Bloodhound_91,HighQuality,.frag, Mali-G78 r1p1,26,46,FALSE,34,0.94,0.22,0.12,0,0.75,1,     T,0.8,0.17,0.12,0,0.75,1,     T,0.94,0.22,0.12,0,0.75,1,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
240,,M_Bloodhound_91,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,25,50,FALSE,52,1.33,0.3,0.12,0,0.75,1,   FMA,0.8,0.23,0.12,0,0.75,1,     T,1.33,0.3,0.12,0,0.75,1,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
241,,M_Bloodhound_91,HighQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,25,50,FALSE,52,1.33,0.3,0.12,0,0.75,1,   FMA,0.8,0.23,0.12,0,0.75,1,     T,1.33,0.3,0.12,0,0.75,1,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
242,,M_Bloodhound_91,LowQuality,.frag, Mali-G78 r1p1,26,46,FALSE,34,0.94,0.22,0.12,0,0.75,1,     T,0.8,0.17,0.12,0,0.75,1,     T,0.94,0.22,0.12,0,0.75,1,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
243,,M_Bloodhound_91,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,26,46,FALSE,34,0.94,0.22,0.12,0,0.75,1,     T,0.8,0.17,0.12,0,0.75,1,     T,0.94,0.22,0.12,0,0.75,1,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
244,,M_Bloodhound_91,MidQuality,.frag, Mali-G78 r1p1,26,46,FALSE,34,0.94,0.22,0.12,0,0.75,1,     T,0.8,0.17,0.12,0,0.75,1,     T,0.94,0.22,0.12,0,0.75,1,     T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
245,,M_Bloodhound_91,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,25,50,FALSE,52,1.33,0.3,0.12,0,0.75,1,   FMA,0.8,0.23,0.12,0,0.75,1,     T,1.33,0.3,0.12,0,0.75,1,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
